5.439389874 10.0.0.2:45470 10.0.0.3:5001 32 0xae724f6e 0xae7112ae 56 2147483647 162304 42 29696
5.442979046 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 168448
5.456570297 10.0.0.2:45470 10.0.0.3:5001 32 0xae72660e 0xae711dfe 58 2147483647 168448 44 29696
5.458071000 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 174080
5.470840105 10.0.0.2:45470 10.0.0.3:5001 32 0xae727cae 0xae71294e 60 2147483647 174080 46 29696
5.474224788 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 179712
5.487434159 10.0.0.2:45470 10.0.0.3:5001 32 0xae72934e 0xae71349e 62 2147483647 179712 48 29696
5.490779732 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 185344
5.504290529 10.0.0.2:45470 10.0.0.3:5001 32 0xae72a9ee 0xae713fee 64 2147483647 185344 50 29696
5.506686849 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 185856
5.521964854 10.0.0.2:45470 10.0.0.3:5001 32 0xae72c08e 0xae714b3e 66 2147483647 185856 52 29696
5.522580277 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 192000
5.535422294 10.0.0.2:45470 10.0.0.3:5001 32 0xae72d72e 0xae71568e 68 2147483647 192000 55 29696
5.538983810 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 197632
5.551512389 10.0.0.2:45470 10.0.0.3:5001 32 0xae72edce 0xae7161de 70 2147483647 197632 56 29696
5.555093180 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 203264
5.567370339 10.0.0.2:45470 10.0.0.3:5001 32 0xae73046e 0xae716d2e 72 2147483647 203264 58 29696
5.571339715 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 209408
5.584561657 10.0.0.2:45470 10.0.0.3:5001 32 0xae731b0e 0xae71787e 74 2147483647 209408 60 29696
5.588246927 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 215040
5.600802604 10.0.0.2:45470 10.0.0.3:5001 32 0xae7331ae 0xae7183ce 76 2147483647 215040 62 29696
5.603584436 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 220672
5.616048484 10.0.0.2:45470 10.0.0.3:5001 32 0xae73484e 0xae718f1e 78 2147483647 220672 64 29696
5.620016184 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 226304
5.634739387 10.0.0.2:45470 10.0.0.3:5001 32 0xae735eee 0xae719a6e 80 2147483647 226304 66 29696
5.636088958 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 232448
5.648756657 10.0.0.2:45470 10.0.0.3:5001 32 0xae73758e 0xae71a5be 82 2147483647 232448 68 29696
5.651998030 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 238080
5.665198183 10.0.0.2:45470 10.0.0.3:5001 32 0xae738c2e 0xae71b10e 84 2147483647 238080 70 29696
5.667892855 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 243712
5.680655535 10.0.0.2:45470 10.0.0.3:5001 32 0xae73a2ce 0xae71bc5e 86 2147483647 243712 71 29696
5.684318736 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 249856
5.697689855 10.0.0.2:45470 10.0.0.3:5001 32 0xae73b96e 0xae71c7ae 88 2147483647 249856 73 29696
5.700206298 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 255488
5.713602558 10.0.0.2:45470 10.0.0.3:5001 32 0xae73d00e 0xae71d2fe 90 2147483647 255488 75 29696
5.716379641 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 261120
5.730550836 10.0.0.2:45470 10.0.0.3:5001 32 0xae73e6ae 0xae71de4e 92 2147483647 261120 78 29696
5.732847985 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 267264
5.745289405 10.0.0.2:45470 10.0.0.3:5001 32 0xae73fd4e 0xae71e99e 94 2147483647 267264 79 29696
5.748945622 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 272896
5.762238521 10.0.0.2:45470 10.0.0.3:5001 32 0xae7413ee 0xae71f4ee 96 2147483647 272896 82 29696
5.764805527 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 278528
5.777285778 10.0.0.2:45470 10.0.0.3:5001 32 0xae742a8e 0xae72003e 98 2147483647 278528 83 29696
5.781007365 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 284672
5.795133304 10.0.0.2:45470 10.0.0.3:5001 32 0xae74412e 0xae720b8e 100 2147483647 284672 86 29696
5.797387711 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 290304
5.811223399 10.0.0.2:45470 10.0.0.3:5001 32 0xae7457ce 0xae7216de 102 2147483647 290304 87 29696
5.813350978 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 295936
5.827615478 10.0.0.2:45470 10.0.0.3:5001 32 0xae746e6e 0xae72222e 104 2147483647 295936 90 29696
5.829660647 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 302080
5.842697655 10.0.0.2:45470 10.0.0.3:5001 32 0xae74850e 0xae722d7e 106 2147483647 302080 92 29696
5.845560500 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 307712
5.858299714 10.0.0.2:45470 10.0.0.3:5001 32 0xae749bae 0xae7238ce 108 2147483647 307712 94 29696
5.861692778 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 313344
5.875538523 10.0.0.2:45470 10.0.0.3:5001 32 0xae74b24e 0xae72441e 110 2147483647 313344 96 29696
5.878128158 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 318976
5.891693149 10.0.0.2:45470 10.0.0.3:5001 32 0xae74c8ee 0xae724f6e 112 2147483647 318976 98 29696
5.894232779 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 325120
5.908549519 10.0.0.2:45470 10.0.0.3:5001 32 0xae74df8e 0xae725abe 114 2147483647 325120 100 29696
5.910245213 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 330752
5.923039739 10.0.0.2:45470 10.0.0.3:5001 32 0xae74f62e 0xae72660e 116 2147483647 330752 102 29696
5.926290331 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 336384
5.939050218 10.0.0.2:45470 10.0.0.3:5001 32 0xae750cce 0xae72715e 118 2147483647 336384 104 29696
5.943158993 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 342528
5.956458875 10.0.0.2:45470 10.0.0.3:5001 32 0xae75236e 0xae727cae 120 2147483647 342528 106 29696
5.958838154 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 348160
5.971393831 10.0.0.2:45470 10.0.0.3:5001 32 0xae753a0e 0xae7287fe 122 2147483647 348160 108 29696
5.975992597 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 353792
5.989178502 10.0.0.2:45470 10.0.0.3:5001 32 0xae7550ae 0xae72934e 124 2147483647 353792 110 29696
5.991484590 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.003979646 10.0.0.2:45470 10.0.0.3:5001 32 0xae75674e 0xae729e9e 126 2147483647 359424 112 29696
6.008248772 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.021354222 10.0.0.2:45470 10.0.0.3:5001 32 0xae757dee 0xae72a9ee 128 2147483647 359424 114 29696
6.023225911 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.035510612 10.0.0.2:45470 10.0.0.3:5001 32 0xae75948e 0xae72b53e 130 2147483647 359424 116 29696
6.039589496 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.053167338 10.0.0.2:45470 10.0.0.3:5001 32 0xae75ab2e 0xae72c08e 132 2147483647 359424 118 29696
6.055913412 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.068693971 10.0.0.2:45470 10.0.0.3:5001 32 0xae75c1ce 0xae72cbde 134 2147483647 359424 119 29696
6.071718004 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.085238858 10.0.0.2:45470 10.0.0.3:5001 32 0xae75d86e 0xae72d72e 136 2147483647 359424 122 29696
6.087777370 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.100912991 10.0.0.2:45470 10.0.0.3:5001 32 0xae75ef0e 0xae72e27e 138 2147483647 359424 123 29696
6.104114137 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.116912016 10.0.0.2:45470 10.0.0.3:5001 32 0xae7605ae 0xae72edce 140 2147483647 359424 126 29696
6.120376315 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.134336876 10.0.0.2:45470 10.0.0.3:5001 32 0xae761c4e 0xae72f91e 142 2147483647 359424 128 29696
6.136554966 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.149288593 10.0.0.2:45470 10.0.0.3:5001 32 0xae7632ee 0xae73046e 144 2147483647 359424 130 29696
6.153392340 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.166685518 10.0.0.2:45470 10.0.0.3:5001 32 0xae76498e 0xae730fbe 146 2147483647 359424 132 29696
6.168571732 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.181611534 10.0.0.2:45470 10.0.0.3:5001 32 0xae76602e 0xae731b0e 148 2147483647 359424 134 29696
6.184750942 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.197306339 10.0.0.2:45470 10.0.0.3:5001 32 0xae7676ce 0xae73265e 150 2147483647 359424 136 29696
6.201310915 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.215496636 10.0.0.2:45470 10.0.0.3:5001 32 0xae768d6e 0xae7331ae 152 2147483647 359424 138 29696
6.217704111 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.231407105 10.0.0.2:45470 10.0.0.3:5001 32 0xae76a40e 0xae733cfe 154 2147483647 359424 140 29696
6.233197221 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.246153775 10.0.0.2:45470 10.0.0.3:5001 32 0xae76baae 0xae73484e 156 2147483647 359424 142 29696
6.250276517 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.264420056 10.0.0.2:45470 10.0.0.3:5001 32 0xae76d14e 0xae73539e 158 2147483647 359424 144 29696
6.265677719 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.278410229 10.0.0.2:45470 10.0.0.3:5001 32 0xae76e7ee 0xae735eee 160 2147483647 359424 147 29696
6.281865589 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.294665144 10.0.0.2:45470 10.0.0.3:5001 32 0xae76fe8e 0xae736a3e 162 2147483647 359424 148 29696
6.297820755 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.311449998 10.0.0.2:45470 10.0.0.3:5001 32 0xae77152e 0xae73758e 164 2147483647 359424 150 29696
6.314040192 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.327372479 10.0.0.2:45470 10.0.0.3:5001 32 0xae772bce 0xae7380de 166 2147483647 359424 152 29696
6.330031674 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.343742489 10.0.0.2:45470 10.0.0.3:5001 32 0xae77426e 0xae738c2e 168 2147483647 359424 155 29696
6.346246920 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.359492608 10.0.0.2:45470 10.0.0.3:5001 32 0xae77590e 0xae73977e 170 2147483647 359424 157 29696
6.362452948 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.377256606 10.0.0.2:45470 10.0.0.3:5001 32 0xae776fae 0xae73a2ce 172 2147483647 359424 159 29696
6.378728256 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.391799905 10.0.0.2:45470 10.0.0.3:5001 32 0xae77864e 0xae73ae1e 174 2147483647 359424 161 29696
6.394900761 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.409118609 10.0.0.2:45470 10.0.0.3:5001 32 0xae779cee 0xae73b96e 176 2147483647 359424 163 29696
6.410879393 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.424316719 10.0.0.2:45470 10.0.0.3:5001 32 0xae77b38e 0xae73c4be 178 2147483647 359424 164 29696
6.427278736 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.439835530 10.0.0.2:45470 10.0.0.3:5001 32 0xae77ca2e 0xae73d00e 180 2147483647 359424 167 29696
6.443359612 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.455827291 10.0.0.2:45470 10.0.0.3:5001 32 0xae77e0ce 0xae73db5e 182 2147483647 359424 168 29696
6.460560987 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.474817106 10.0.0.2:45470 10.0.0.3:5001 32 0xae77f76e 0xae73e6ae 184 2147483647 359424 171 29696
6.475605171 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.489318780 10.0.0.2:45470 10.0.0.3:5001 32 0xae780e0e 0xae73f1fe 186 2147483647 359424 173 29696
6.491630734 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.505014424 10.0.0.2:45470 10.0.0.3:5001 32 0xae7824ae 0xae73fd4e 188 2147483647 359424 175 29696
6.507842070 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.521027137 10.0.0.2:45470 10.0.0.3:5001 32 0xae783b4e 0xae74089e 190 2147483647 359424 176 29696
6.524142520 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.538248905 10.0.0.2:45470 10.0.0.3:5001 32 0xae7851ee 0xae7413ee 192 2147483647 359424 179 29696
6.541096106 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.554572542 10.0.0.2:45470 10.0.0.3:5001 32 0xae78688e 0xae741f3e 194 2147483647 359424 181 29696
6.556274382 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.569703047 10.0.0.2:45470 10.0.0.3:5001 32 0xae787f2e 0xae742a8e 196 2147483647 359424 183 29696
6.572325367 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.585252867 10.0.0.2:45470 10.0.0.3:5001 32 0xae7895ce 0xae7435de 198 2147483647 359424 185 29696
6.589493498 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.602113706 10.0.0.2:45470 10.0.0.3:5001 32 0xae78ac6e 0xae74412e 200 2147483647 359424 187 29696
6.604594950 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.617678332 10.0.0.2:45470 10.0.0.3:5001 32 0xae78c30e 0xae744c7e 202 2147483647 359424 189 29696
6.621425061 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.634909598 10.0.0.2:45470 10.0.0.3:5001 32 0xae78d9ae 0xae7457ce 204 2147483647 359424 191 29696
6.637163725 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.650627310 10.0.0.2:45470 10.0.0.3:5001 32 0xae78f04e 0xae74631e 206 2147483647 359424 193 29696
6.653286505 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.666224900 10.0.0.2:45470 10.0.0.3:5001 32 0xae7906ee 0xae746e6e 208 2147483647 359424 195 29696
6.669233010 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.682681510 10.0.0.2:45470 10.0.0.3:5001 32 0xae791d8e 0xae7479be 210 2147483647 359424 197 29696
6.686638874 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.699390659 10.0.0.2:45470 10.0.0.3:5001 32 0xae79342e 0xae74850e 212 2147483647 359424 199 29696
6.701751780 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.714878741 10.0.0.2:45470 10.0.0.3:5001 32 0xae794ace 0xae74905e 214 2147483647 359424 201 29696
6.717727339 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.730576619 10.0.0.2:45470 10.0.0.3:5001 32 0xae79616e 0xae749bae 216 2147483647 359424 203 29696
6.734007676 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.746194602 10.0.0.2:45470 10.0.0.3:5001 32 0xae79780e 0xae74a6fe 218 2147483647 359424 205 29696
6.750769623 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.763477549 10.0.0.2:45470 10.0.0.3:5001 32 0xae798eae 0xae74b24e 220 2147483647 359424 207 29696
6.766357993 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.781429834 10.0.0.2:45470 10.0.0.3:5001 32 0xae79a54e 0xae74bd9e 222 2147483647 359424 209 29696
6.782179906 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.794961582 10.0.0.2:45470 10.0.0.3:5001 32 0xae79bbee 0xae74c8ee 224 2147483647 359424 211 29696
6.798629253 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 359424
6.812613559 10.0.0.2:45470 10.0.0.3:5001 32 0xae79d28e 0xae74d43e 226 2147483647 359424 213 29696
6.814803435 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 365056
6.828349430 10.0.0.2:45470 10.0.0.3:5001 32 0xae79e92e 0xae74df8e 228 2147483647 365056 215 29696
6.830792402 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 370688
6.844521935 10.0.0.2:45470 10.0.0.3:5001 32 0xae79ffce 0xae74eade 230 2147483647 370688 217 29696
6.847065476 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 376832
6.859975377 10.0.0.2:45470 10.0.0.3:5001 32 0xae7a166e 0xae74f62e 232 2147483647 376832 219 29696
6.864455696 10.0.0.3:5001 10.0.0.2:45470 2928 0xaca39cb5 0xaca39cb5 10 2147483647 29696 7 382464
6.877866762 10.0.0.2:45470 10.0.0.3:5001 32 0xae7a2d0e 0xae75017e 234 2147483647 382464 221 29696
